Store_ID,Category,week_start,last_date,closing_stock_week,opening_stock_week,any_stockout,prev_closing,delta_stock,replenishment_flag,replenishment_qty,sales_units,approx_receipt
17,Dresses,2024-04-08,2024-04-12,322,234,0,344.0,-22.0,0,0.0,0.0,0.0
17,Dresses,2024-05-06,2024-05-12,396,481,0,322.0,74.0,1,74.0,0.0,74.0
17,Dresses,2024-06-03,2024-06-09,308,337,0,396.0,-88.0,0,0.0,12.0,12.0
17,Dresses,2024-06-10,2024-06-12,232,275,1,308.0,-76.0,0,0.0,14.0,14.0
17,Dresses,2024-07-08,2024-07-12,297,422,0,232.0,65.0,1,65.0,0.0,65.0
17,Dresses,2024-08-05,2024-08-11,377,381,0,297.0,80.0,1,80.0,0.0,80.0
17,Dresses,2024-08-12,2024-08-12,85,103,0,377.0,-292.0,0,0.0,0.0,0.0
17,Dresses,2024-09-09,2024-09-15,183,148,0,85.0,98.0,1,98.0,28.0,126.0
17,Dresses,2024-09-16,2024-09-22,275,137,0,183.0,92.0,1,92.0,29.0,121.0
17,Dresses,2024-09-23,2024-09-29,193,373,1,275.0,-82.0,0,0.0,44.0,44.0
17,Dresses,2024-09-30,2024-09-30,273,312,0,193.0,80.0,1,80.0,0.0,80.0
17,Dresses,2024-10-07,2024-10-13,53,395,0,273.0,-220.0,0,0.0,54.0,54.0
17,Dresses,2024-10-14,2024-10-20,118,59,0,53.0,65.0,1,65.0,52.0,117.0
17,Dresses,2024-10-21,2024-10-27,75,105,0,118.0,-43.0,0,0.0,18.0,18.0
17,Dresses,2024-10-28,2024-10-31,106,253,0,75.0,31.0,1,31.0,21.0,52.0
17,Dresses,2024-11-04,2024-11-10,286,67,1,106.0,180.0,1,180.0,80.0,260.0
17,Dresses,2024-11-11,2024-11-17,414,406,0,286.0,128.0,1,128.0,69.0,197.0
17,Dresses,2024-11-18,2024-11-24,190,178,0,414.0,-224.0,0,0.0,122.0,122.0
17,Dresses,2024-11-25,2024-11-30,147,435,0,190.0,-43.0,0,0.0,103.0,103.0
17,Dresses,2024-12-09,2024-12-15,103,183,0,147.0,-44.0,0,0.0,52.0,52.0
17,Dresses,2024-12-16,2024-12-22,101,124,0,103.0,-2.0,0,0.0,0.0,0.0
17,Dresses,2024-12-23,2024-12-29,155,481,0,101.0,54.0,1,54.0,35.0,89.0
17,Dresses,2024-12-30,2025-01-05,0,103,1,155.0,-155.0,0,0.0,35.0,35.0
17,Dresses,2025-01-06,2025-01-09,383,319,0,0.0,383.0,1,383.0,35.0,418.0
17,Dresses,2025-01-13,2025-01-19,61,271,0,383.0,-322.0,0,0.0,20.0,20.0
17,Dresses,2025-01-20,2025-01-26,194,161,0,61.0,133.0,1,133.0,77.0,210.0
17,Dresses,2025-01-27,2025-02-02,294,440,0,194.0,100.0,1,100.0,67.0,167.0
17,Dresses,2025-02-03,2025-02-09,259,318,0,294.0,-35.0,0,0.0,40.0,40.0
17,Dresses,2025-02-10,2025-02-16,229,67,0,259.0,-30.0,0,0.0,27.0,27.0
17,Dresses,2025-02-17,2025-02-23,331,226,0,229.0,102.0,1,102.0,0.0,102.0
17,Dresses,2025-02-24,2025-03-02,369,433,0,331.0,38.0,1,38.0,25.0,63.0
17,Dresses,2025-03-03,2025-03-09,297,304,0,369.0,-72.0,0,0.0,47.0,47.0
17,Dresses,2025-03-10,2025-03-16,61,385,0,297.0,-236.0,0,0.0,21.0,21.0
17,Dresses,2025-03-17,2025-03-23,418,327,0,61.0,357.0,1,357.0,10.0,367.0
17,Dresses,2025-03-24,2025-03-30,97,405,0,418.0,-321.0,0,0.0,0.0,0.0
17,Dresses,2025-03-31,2025-04-06,224,388,0,97.0,127.0,1,127.0,0.0,127.0
17,Dresses,2025-04-07,2025-04-13,348,443,0,224.0,124.0,1,124.0,89.0,213.0
17,Dresses,2025-04-14,2025-04-20,172,119,0,348.0,-176.0,0,0.0,94.0,94.0
17,Dresses,2025-04-21,2025-04-27,401,377,1,172.0,229.0,1,229.0,13.0,242.0
17,Dresses,2025-04-28,2025-05-04,0,424,1,401.0,-401.0,0,0.0,32.0,32.0
17,Dresses,2025-05-05,2025-05-08,164,196,0,0.0,164.0,1,164.0,0.0,164.0
17,Dresses,2025-05-12,2025-05-18,348,440,0,164.0,184.0,1,184.0,58.0,242.0
17,Dresses,2025-05-19,2025-05-25,409,209,0,348.0,61.0,1,61.0,0.0,61.0
17,Dresses,2025-05-26,2025-06-01,169,350,0,409.0,-240.0,0,0.0,100.0,100.0
17,Dresses,2025-06-02,2025-06-08,273,417,0,169.0,104.0,1,104.0,40.0,144.0
17,Dresses,2025-06-09,2025-06-15,348,185,0,273.0,75.0,1,75.0,38.0,113.0
17,Dresses,2025-06-16,2025-06-22,92,261,0,348.0,-256.0,0,0.0,21.0,21.0
17,Dresses,2025-06-23,2025-06-29,51,259,0,92.0,-41.0,0,0.0,67.0,67.0
17,Dresses,2025-06-30,2025-07-06,236,76,1,51.0,185.0,1,185.0,31.0,216.0
17,Dresses,2025-07-07,2025-07-13,394,379,0,236.0,158.0,1,158.0,49.0,207.0
17,Dresses,2025-07-14,2025-07-20,20,175,0,394.0,-374.0,0,0.0,78.0,78.0
17,Dresses,2025-07-21,2025-07-27,273,475,0,20.0,253.0,1,253.0,65.0,318.0
17,Dresses,2025-07-28,2025-08-03,364,292,0,273.0,91.0,1,91.0,12.0,103.0
17,Dresses,2025-08-04,2025-08-08,137,375,0,364.0,-227.0,0,0.0,100.0,100.0
17,Dresses,2025-08-11,2025-08-17,315,155,0,137.0,178.0,1,178.0,5.0,183.0
17,Dresses,2025-08-18,2025-08-24,191,413,0,315.0,-124.0,0,0.0,65.0,65.0
17,Dresses,2025-08-25,2025-08-31,150,461,0,191.0,-41.0,0,0.0,101.0,101.0
17,Dresses,2025-09-01,2025-09-07,235,247,0,150.0,85.0,1,85.0,20.0,105.0
17,Dresses,2025-09-08,2025-09-08,297,340,0,235.0,62.0,1,62.0,0.0,62.0
17,Dresses,2025-09-29,2025-10-05,146,266,0,297.0,-151.0,0,0.0,95.0,95.0
17,Dresses,2025-10-06,2025-10-08,138,89,0,146.0,-8.0,0,0.0,0.0,0.0
17,Dresses,2025-10-27,2025-11-02,147,328,0,138.0,9.0,1,9.0,0.0,9.0
17,Dresses,2025-11-03,2025-11-08,475,341,0,147.0,328.0,1,328.0,5.0,333.0
17,Dresses,2025-12-01,2025-12-07,25,493,0,475.0,-450.0,0,0.0,91.0,91.0
17,Dresses,2025-12-08,2025-12-08,57,102,0,25.0,32.0,1,32.0,0.0,32.0
17,Jackets,2024-01-08,2024-01-12,16,73,0,0.0,16.0,1,16.0,0.0,16.0
17,Jackets,2024-02-05,2024-02-11,304,77,0,16.0,288.0,1,288.0,0.0,288.0
17,Jackets,2024-02-12,2024-02-12,462,490,0,304.0,158.0,1,158.0,0.0,158.0
17,Jackets,2024-03-04,2024-03-10,23,54,0,462.0,-439.0,0,0.0,0.0,0.0
17,Jackets,2024-03-11,2024-03-12,416,71,0,23.0,393.0,1,393.0,60.0,453.0
17,Jackets,2024-04-08,2024-04-12,269,98,0,416.0,-147.0,0,0.0,0.0,0.0
17,Jackets,2024-05-06,2024-05-12,433,119,0,269.0,164.0,1,164.0,0.0,164.0
17,Jackets,2024-06-03,2024-06-09,343,390,0,433.0,-90.0,0,0.0,0.0,0.0
17,Jackets,2024-06-10,2024-06-12,255,196,0,343.0,-88.0,0,0.0,0.0,0.0
17,Jackets,2024-07-08,2024-07-12,252,424,0,255.0,-3.0,0,0.0,75.0,75.0
17,Jackets,2024-08-05,2024-08-11,230,357,0,252.0,-22.0,0,0.0,44.0,44.0
17,Jackets,2024-08-12,2024-08-12,305,374,0,230.0,75.0,1,75.0,0.0,75.0
17,Jackets,2024-09-09,2024-09-15,249,288,0,305.0,-56.0,0,0.0,19.0,19.0
17,Jackets,2024-09-16,2024-09-22,301,85,0,249.0,52.0,1,52.0,88.0,140.0
17,Jackets,2024-09-23,2024-09-29,346,212,0,301.0,45.0,1,45.0,62.0,107.0
17,Jackets,2024-09-30,2024-09-30,288,350,0,346.0,-58.0,0,0.0,23.0,23.0
17,Jackets,2024-10-07,2024-10-13,405,291,0,288.0,117.0,1,117.0,0.0,117.0
17,Jackets,2024-10-14,2024-10-20,125,340,1,405.0,-280.0,0,0.0,0.0,0.0
17,Jackets,2024-10-21,2024-10-27,365,126,1,125.0,240.0,1,240.0,43.0,283.0
17,Jackets,2024-10-28,2024-10-31,182,195,0,365.0,-183.0,0,0.0,64.0,64.0
17,Jackets,2024-11-04,2024-11-10,321,261,0,182.0,139.0,1,139.0,0.0,139.0
17,Jackets,2024-11-11,2024-11-17,113,418,0,321.0,-208.0,0,0.0,75.0,75.0
17,Jackets,2024-11-18,2024-11-24,486,92,0,113.0,373.0,1,373.0,0.0,373.0
17,Jackets,2024-11-25,2024-11-30,215,418,0,486.0,-271.0,0,0.0,0.0,0.0
17,Jackets,2024-12-09,2024-12-15,371,412,0,215.0,156.0,1,156.0,25.0,181.0
17,Jackets,2024-12-16,2024-12-22,154,136,0,371.0,-217.0,0,0.0,44.0,44.0
17,Jackets,2024-12-23,2024-12-29,432,160,0,154.0,278.0,1,278.0,0.0,278.0
17,Jackets,2024-12-30,2025-01-05,280,221,0,432.0,-152.0,0,0.0,0.0,0.0
17,Jackets,2025-01-06,2025-01-09,291,446,0,280.0,11.0,1,11.0,26.0,37.0
17,Jackets,2025-01-13,2025-01-19,92,426,0,291.0,-199.0,0,0.0,21.0,21.0
17,Jackets,2025-01-20,2025-01-26,283,62,1,92.0,191.0,1,191.0,70.0,261.0
17,Jackets,2025-01-27,2025-02-02,416,487,0,283.0,133.0,1,133.0,63.0,196.0
17,Jackets,2025-02-03,2025-02-09,226,128,0,416.0,-190.0,0,0.0,139.0,139.0
17,Jackets,2025-02-10,2025-02-16,411,374,0,226.0,185.0,1,185.0,0.0,185.0
17,Jackets,2025-02-17,2025-02-23,47,90,0,411.0,-364.0,0,0.0,77.0,77.0
17,Jackets,2025-02-24,2025-03-02,69,387,0,47.0,22.0,1,22.0,194.0,216.0
17,Jackets,2025-03-03,2025-03-09,72,294,0,69.0,3.0,1,3.0,39.0,42.0
17,Jackets,2025-03-10,2025-03-16,188,250,0,72.0,116.0,1,116.0,103.0,219.0
17,Jackets,2025-03-17,2025-03-23,180,216,0,188.0,-8.0,0,0.0,221.0,221.0
17,Jackets,2025-03-24,2025-03-30,85,343,0,180.0,-95.0,0,0.0,67.0,67.0
17,Jackets,2025-03-31,2025-04-06,297,405,0,85.0,212.0,1,212.0,38.0,250.0
17,Jackets,2025-04-07,2025-04-13,415,212,0,297.0,118.0,1,118.0,0.0,118.0
17,Jackets,2025-04-14,2025-04-20,367,195,0,415.0,-48.0,0,0.0,48.0,48.0
17,Jackets,2025-04-21,2025-04-27,438,298,0,367.0,71.0,1,71.0,55.0,126.0
17,Jackets,2025-04-28,2025-05-04,324,336,0,438.0,-114.0,0,0.0,58.0,58.0
17,Jackets,2025-05-05,2025-05-08,462,383,0,324.0,138.0,1,138.0,0.0,138.0
17,Jackets,2025-05-12,2025-05-18,402,284,0,462.0,-60.0,0,0.0,0.0,0.0
17,Jackets,2025-05-19,2025-05-25,173,306,0,402.0,-229.0,0,0.0,26.0,26.0
17,Jackets,2025-05-26,2025-06-01,366,414,0,173.0,193.0,1,193.0,20.0,213.0
17,Jackets,2025-06-02,2025-06-08,191,342,0,366.0,-175.0,0,0.0,0.0,0.0
17,Jackets,2025-06-09,2025-06-15,164,482,0,191.0,-27.0,0,0.0,0.0,0.0
17,Jackets,2025-06-16,2025-06-22,63,286,0,164.0,-101.0,0,0.0,65.0,65.0
17,Jackets,2025-06-23,2025-06-29,386,335,0,63.0,323.0,1,323.0,23.0,346.0
17,Jackets,2025-06-30,2025-07-06,207,224,0,386.0,-179.0,0,0.0,11.0,11.0
17,Jackets,2025-07-07,2025-07-13,172,98,0,207.0,-35.0,0,0.0,7.0,7.0
17,Jackets,2025-07-14,2025-07-20,121,459,0,172.0,-51.0,0,0.0,16.0,16.0
17,Jackets,2025-07-21,2025-07-27,113,239,0,121.0,-8.0,0,0.0,0.0,0.0
17,Jackets,2025-07-28,2025-08-03,24,299,0,113.0,-89.0,0,0.0,0.0,0.0
17,Jackets,2025-08-04,2025-08-08,323,480,1,24.0,299.0,1,299.0,0.0,299.0
17,Jackets,2025-08-11,2025-08-17,23,107,0,323.0,-300.0,0,0.0,0.0,0.0
17,Jackets,2025-08-18,2025-08-24,96,235,0,23.0,73.0,1,73.0,37.0,110.0
17,Jackets,2025-08-25,2025-08-31,162,54,0,96.0,66.0,1,66.0,53.0,119.0
17,Jackets,2025-09-01,2025-09-07,95,267,0,162.0,-67.0,0,0.0,45.0,45.0
17,Jackets,2025-09-08,2025-09-08,92,115,0,95.0,-3.0,0,0.0,0.0,0.0
17,Jackets,2025-09-29,2025-10-05,361,137,0,92.0,269.0,1,269.0,0.0,269.0
17,Jackets,2025-10-06,2025-10-08,288,496,0,361.0,-73.0,0,0.0,9.0,9.0
17,Jackets,2025-10-27,2025-11-02,385,206,0,288.0,97.0,1,97.0,118.0,215.0
17,Jackets,2025-11-03,2025-11-08,247,79,0,385.0,-138.0,0,0.0,94.0,94.0
17,Jackets,2025-12-01,2025-12-07,177,170,0,247.0,-70.0,0,0.0,0.0,0.0
17,Jackets,2025-12-08,2025-12-08,26,79,0,177.0,-151.0,0,0.0,0.0,0.0
17,Shirts,2024-01-08,2024-01-12,225,198,0,0.0,225.0,1,225.0,22.0,247.0
17,Shirts,2024-02-05,2024-02-11,404,104,0,225.0,179.0,1,179.0,0.0,179.0
17,Shirts,2024-02-12,2024-02-12,341,397,0,404.0,-63.0,0,0.0,0.0,0.0
17,Shirts,2024-03-04,2024-03-10,429,460,0,341.0,88.0,1,88.0,0.0,88.0
17,Shirts,2024-03-11,2024-03-12,193,132,0,429.0,-236.0,0,0.0,0.0,0.0
17,Shirts,2024-04-08,2024-04-12,365,366,0,193.0,172.0,1,172.0,0.0,172.0
17,Shirts,2024-05-06,2024-05-12,53,456,0,365.0,-312.0,0,0.0,102.0,102.0
17,Shirts,2024-06-03,2024-06-09,356,388,0,53.0,303.0,1,303.0,0.0,303.0
17,Shirts,2024-06-10,2024-06-12,110,370,0,356.0,-246.0,0,0.0,36.0,36.0
17,Shirts,2024-07-08,2024-07-12,33,319,0,110.0,-77.0,0,0.0,0.0,0.0
17,Shirts,2024-08-05,2024-08-11,16,406,0,33.0,-17.0,0,0.0,0.0,0.0
17,Shirts,2024-08-12,2024-08-12,464,497,0,16.0,448.0,1,448.0,0.0,448.0
17,Shirts,2024-09-09,2024-09-15,262,184,0,464.0,-202.0,0,0.0,41.0,41.0
17,Shirts,2024-09-16,2024-09-22,399,244,0,262.0,137.0,1,137.0,0.0,137.0
17,Shirts,2024-09-23,2024-09-29,209,484,0,399.0,-190.0,0,0.0,128.0,128.0
17,Shirts,2024-09-30,2024-09-30,120,156,0,209.0,-89.0,0,0.0,0.0,0.0
17,Shirts,2024-10-07,2024-10-13,172,106,0,120.0,52.0,1,52.0,25.0,77.0
17,Shirts,2024-10-14,2024-10-20,259,120,0,172.0,87.0,1,87.0,58.0,145.0
17,Shirts,2024-10-21,2024-10-27,265,83,0,259.0,6.0,1,6.0,104.0,110.0
17,Shirts,2024-10-28,2024-10-31,149,241,0,265.0,-116.0,0,0.0,0.0,0.0
17,Shirts,2024-11-04,2024-11-10,343,410,0,149.0,194.0,1,194.0,0.0,194.0
17,Shirts,2024-11-11,2024-11-17,52,365,0,343.0,-291.0,0,0.0,45.0,45.0
17,Shirts,2024-11-18,2024-11-24,20,444,0,52.0,-32.0,0,0.0,40.0,40.0
17,Shirts,2024-11-25,2024-11-30,332,137,0,20.0,312.0,1,312.0,67.0,379.0
17,Shirts,2024-12-09,2024-12-15,449,243,0,332.0,117.0,1,117.0,16.0,133.0
17,Shirts,2024-12-16,2024-12-22,3,207,0,449.0,-446.0,0,0.0,26.0,26.0
17,Shirts,2024-12-23,2024-12-29,320,209,0,3.0,317.0,1,317.0,53.0,370.0
17,Shirts,2024-12-30,2025-01-05,169,100,1,320.0,-151.0,0,0.0,65.0,65.0
17,Shirts,2025-01-06,2025-01-09,450,143,0,169.0,281.0,1,281.0,0.0,281.0
17,Shirts,2025-01-13,2025-01-19,213,460,0,450.0,-237.0,0,0.0,62.0,62.0
17,Shirts,2025-01-20,2025-01-26,341,458,0,213.0,128.0,1,128.0,20.0,148.0
17,Shirts,2025-01-27,2025-02-02,180,452,0,341.0,-161.0,0,0.0,10.0,10.0
17,Shirts,2025-02-03,2025-02-09,235,196,0,180.0,55.0,1,55.0,0.0,55.0
17,Shirts,2025-02-10,2025-02-16,315,291,0,235.0,80.0,1,80.0,2.0,82.0
17,Shirts,2025-02-17,2025-02-23,258,243,0,315.0,-57.0,0,0.0,0.0,0.0
17,Shirts,2025-02-24,2025-03-02,180,102,0,258.0,-78.0,0,0.0,0.0,0.0
17,Shirts,2025-03-03,2025-03-09,65,167,1,180.0,-115.0,0,0.0,15.0,15.0
17,Shirts,2025-03-10,2025-03-16,420,95,0,65.0,355.0,1,355.0,0.0,355.0
17,Shirts,2025-03-17,2025-03-23,359,347,0,420.0,-61.0,0,0.0,13.0,13.0
17,Shirts,2025-03-24,2025-03-30,120,493,0,359.0,-239.0,0,0.0,0.0,0.0
17,Shirts,2025-03-31,2025-04-06,166,119,1,120.0,46.0,1,46.0,0.0,46.0
17,Shirts,2025-04-07,2025-04-13,28,111,0,166.0,-138.0,0,0.0,0.0,0.0
17,Shirts,2025-04-14,2025-04-20,271,346,0,28.0,243.0,1,243.0,42.0,285.0
17,Shirts,2025-04-21,2025-04-27,163,284,0,271.0,-108.0,0,0.0,1.0,1.0
17,Shirts,2025-04-28,2025-05-04,405,136,0,163.0,242.0,1,242.0,84.0,326.0
17,Shirts,2025-05-05,2025-05-08,277,79,0,405.0,-128.0,0,0.0,35.0,35.0
17,Shirts,2025-05-12,2025-05-18,106,102,0,277.0,-171.0,0,0.0,0.0,0.0
17,Shirts,2025-05-19,2025-05-25,440,428,0,106.0,334.0,1,334.0,19.0,353.0
17,Shirts,2025-05-26,2025-06-01,456,363,0,440.0,16.0,1,16.0,0.0,16.0
17,Shirts,2025-06-02,2025-06-08,67,273,0,456.0,-389.0,0,0.0,29.0,29.0
17,Shirts,2025-06-09,2025-06-15,409,394,0,67.0,342.0,1,342.0,44.0,386.0
17,Shirts,2025-06-16,2025-06-22,393,99,0,409.0,-16.0,0,0.0,0.0,0.0
17,Shirts,2025-06-23,2025-06-29,357,101,0,393.0,-36.0,0,0.0,40.0,40.0
17,Shirts,2025-06-30,2025-07-06,279,436,0,357.0,-78.0,0,0.0,48.0,48.0
17,Shirts,2025-07-07,2025-07-13,368,384,0,279.0,89.0,1,89.0,0.0,89.0
17,Shirts,2025-07-14,2025-07-20,234,95,0,368.0,-134.0,0,0.0,9.0,9.0
17,Shirts,2025-07-21,2025-07-27,466,317,1,234.0,232.0,1,232.0,34.0,266.0
17,Shirts,2025-07-28,2025-08-03,328,114,0,466.0,-138.0,0,0.0,27.0,27.0
17,Shirts,2025-08-04,2025-08-08,333,54,1,328.0,5.0,1,5.0,17.0,22.0
17,Shirts,2025-08-11,2025-08-17,310,490,0,333.0,-23.0,0,0.0,156.0,156.0
17,Shirts,2025-08-18,2025-08-24,163,332,0,310.0,-147.0,0,0.0,44.0,44.0
17,Shirts,2025-08-25,2025-08-31,104,107,0,163.0,-59.0,0,0.0,33.0,33.0
17,Shirts,2025-09-01,2025-09-07,85,414,1,104.0,-19.0,0,0.0,42.0,42.0
17,Shirts,2025-09-08,2025-09-08,1,74,0,85.0,-84.0,0,0.0,16.0,16.0
17,Shirts,2025-09-29,2025-10-05,30,392,1,1.0,29.0,1,29.0,16.0,45.0
17,Shirts,2025-10-06,2025-10-08,347,123,0,30.0,317.0,1,317.0,35.0,352.0
17,Shirts,2025-10-27,2025-11-02,380,115,0,347.0,33.0,1,33.0,0.0,33.0
17,Shirts,2025-11-03,2025-11-08,237,389,0,380.0,-143.0,0,0.0,31.0,31.0
17,Shirts,2025-12-01,2025-12-07,289,474,0,237.0,52.0,1,52.0,0.0,52.0
17,Shirts,2025-12-08,2025-12-08,253,313,0,289.0,-36.0,0,0.0,6.0,6.0
17,Trousers,2024-01-08,2024-01-12,321,444,0,0.0,321.0,1,321.0,0.0,321.0
17,Trousers,2024-02-05,2024-02-11,365,490,0,321.0,44.0,1,44.0,0.0,44.0
17,Trousers,2024-02-12,2024-02-12,276,287,0,365.0,-89.0,0,0.0,44.0,44.0
17,Trousers,2024-03-04,2024-03-10,98,120,0,276.0,-178.0,0,0.0,0.0,0.0
17,Trousers,2024-03-11,2024-03-12,93,192,0,98.0,-5.0,0,0.0,23.0,23.0
17,Trousers,2024-04-08,2024-04-12,214,116,0,93.0,121.0,1,121.0,0.0,121.0
17,Trousers,2024-05-06,2024-05-12,54,416,0,214.0,-160.0,0,0.0,0.0,0.0
17,Trousers,2024-06-03,2024-06-09,279,305,0,54.0,225.0,1,225.0,0.0,225.0
17,Trousers,2024-06-10,2024-06-12,110,375,0,279.0,-169.0,0,0.0,0.0,0.0
17,Trousers,2024-07-08,2024-07-12,88,464,1,110.0,-22.0,0,0.0,0.0,0.0
17,Trousers,2024-08-05,2024-08-11,283,73,0,88.0,195.0,1,195.0,21.0,216.0
17,Trousers,2024-08-12,2024-08-12,297,360,0,283.0,14.0,1,14.0,0.0,14.0
17,Trousers,2024-09-09,2024-09-15,49,54,1,297.0,-248.0,0,0.0,41.0,41.0
17,Trousers,2024-09-16,2024-09-22,317,136,0,49.0,268.0,1,268.0,18.0,286.0
17,Trousers,2024-09-23,2024-09-29,134,410,0,317.0,-183.0,0,0.0,0.0,0.0
17,Trousers,2024-09-30,2024-09-30,198,217,0,134.0,64.0,1,64.0,0.0,64.0
17,Trousers,2024-10-07,2024-10-13,210,291,0,198.0,12.0,1,12.0,33.0,45.0
17,Trousers,2024-10-14,2024-10-20,150,220,0,210.0,-60.0,0,0.0,48.0,48.0
17,Trousers,2024-10-21,2024-10-27,51,302,0,150.0,-99.0,0,0.0,56.0,56.0
17,Trousers,2024-10-28,2024-10-31,352,60,0,51.0,301.0,1,301.0,36.0,337.0
17,Trousers,2024-11-04,2024-11-10,181,488,0,352.0,-171.0,0,0.0,0.0,0.0
17,Trousers,2024-11-11,2024-11-17,359,198,0,181.0,178.0,1,178.0,22.0,200.0
17,Trousers,2024-11-18,2024-11-24,4,312,1,359.0,-355.0,0,0.0,0.0,0.0
17,Trousers,2024-11-25,2024-11-30,158,79,0,4.0,154.0,1,154.0,0.0,154.0
17,Trousers,2024-12-09,2024-12-15,128,454,0,158.0,-30.0,0,0.0,38.0,38.0
17,Trousers,2024-12-16,2024-12-22,268,471,0,128.0,140.0,1,140.0,14.0,154.0
17,Trousers,2024-12-23,2024-12-29,220,379,0,268.0,-48.0,0,0.0,0.0,0.0
17,Trousers,2024-12-30,2025-01-05,9,66,0,220.0,-211.0,0,0.0,0.0,0.0
17,Trousers,2025-01-06,2025-01-09,285,167,0,9.0,276.0,1,276.0,66.0,342.0
17,Trousers,2025-01-13,2025-01-19,15,223,0,285.0,-270.0,0,0.0,67.0,67.0
17,Trousers,2025-01-20,2025-01-26,413,439,0,15.0,398.0,1,398.0,63.0,461.0
17,Trousers,2025-01-27,2025-02-02,128,339,0,413.0,-285.0,0,0.0,0.0,0.0
17,Trousers,2025-02-03,2025-02-09,179,223,0,128.0,51.0,1,51.0,35.0,86.0
17,Trousers,2025-02-10,2025-02-16,70,213,0,179.0,-109.0,0,0.0,0.0,0.0
17,Trousers,2025-02-17,2025-02-23,57,401,1,70.0,-13.0,0,0.0,175.0,175.0
17,Trousers,2025-02-24,2025-03-02,375,409,0,57.0,318.0,1,318.0,57.0,375.0
17,Trousers,2025-03-03,2025-03-09,444,367,0,375.0,69.0,1,69.0,48.0,117.0
17,Trousers,2025-03-10,2025-03-16,32,285,0,444.0,-412.0,0,0.0,10.0,10.0
17,Trousers,2025-03-17,2025-03-23,331,131,0,32.0,299.0,1,299.0,0.0,299.0
17,Trousers,2025-03-24,2025-03-30,310,478,0,331.0,-21.0,0,0.0,104.0,104.0
17,Trousers,2025-03-31,2025-04-06,372,296,0,310.0,62.0,1,62.0,101.0,163.0
17,Trousers,2025-04-07,2025-04-13,182,224,0,372.0,-190.0,0,0.0,70.0,70.0
17,Trousers,2025-04-14,2025-04-20,330,173,0,182.0,148.0,1,148.0,41.0,189.0
17,Trousers,2025-04-21,2025-04-27,372,263,0,330.0,42.0,1,42.0,4.0,46.0
17,Trousers,2025-04-28,2025-05-04,231,86,0,372.0,-141.0,0,0.0,90.0,90.0
17,Trousers,2025-05-05,2025-05-08,333,492,0,231.0,102.0,1,102.0,19.0,121.0
17,Trousers,2025-05-12,2025-05-18,230,445,0,333.0,-103.0,0,0.0,60.0,60.0
17,Trousers,2025-05-19,2025-05-25,45,215,0,230.0,-185.0,0,0.0,90.0,90.0
17,Trousers,2025-05-26,2025-06-01,14,192,0,45.0,-31.0,0,0.0,19.0,19.0
17,Trousers,2025-06-02,2025-06-08,132,325,0,14.0,118.0,1,118.0,32.0,150.0
17,Trousers,2025-06-09,2025-06-15,213,477,0,132.0,81.0,1,81.0,0.0,81.0
17,Trousers,2025-06-16,2025-06-22,433,169,0,213.0,220.0,1,220.0,84.0,304.0
17,Trousers,2025-06-23,2025-06-29,419,236,0,433.0,-14.0,0,0.0,5.0,5.0
17,Trousers,2025-06-30,2025-07-06,349,369,0,419.0,-70.0,0,0.0,0.0,0.0
17,Trousers,2025-07-07,2025-07-13,159,445,0,349.0,-190.0,0,0.0,38.0,38.0
17,Trousers,2025-07-14,2025-07-20,277,247,0,159.0,118.0,1,118.0,0.0,118.0
17,Trousers,2025-07-21,2025-07-27,84,443,0,277.0,-193.0,0,0.0,93.0,93.0
17,Trousers,2025-07-28,2025-08-03,47,414,0,84.0,-37.0,0,0.0,99.0,99.0
17,Trousers,2025-08-04,2025-08-08,419,397,0,47.0,372.0,1,372.0,0.0,372.0
17,Trousers,2025-08-11,2025-08-17,17,89,0,419.0,-402.0,0,0.0,0.0,0.0
17,Trousers,2025-08-18,2025-08-24,102,242,0,17.0,85.0,1,85.0,34.0,119.0
17,Trousers,2025-08-25,2025-08-31,415,244,0,102.0,313.0,1,313.0,10.0,323.0
17,Trousers,2025-09-01,2025-09-07,46,471,0,415.0,-369.0,0,0.0,99.0,99.0
17,Trousers,2025-09-08,2025-09-08,334,349,0,46.0,288.0,1,288.0,0.0,288.0
17,Trousers,2025-09-29,2025-10-05,69,286,0,334.0,-265.0,0,0.0,0.0,0.0
17,Trousers,2025-10-06,2025-10-08,244,419,0,69.0,175.0,1,175.0,35.0,210.0
17,Trousers,2025-10-27,2025-11-02,133,366,0,244.0,-111.0,0,0.0,10.0,10.0
17,Trousers,2025-11-03,2025-11-08,440,295,0,133.0,307.0,1,307.0,0.0,307.0
17,Trousers,2025-12-01,2025-12-07,231,80,0,440.0,-209.0,0,0.0,52.0,52.0
17,Trousers,2025-12-08,2025-12-08,425,482,0,231.0,194.0,1,194.0,0.0,194.0
18,Accessories,2024-01-08,2024-01-12,302,205,0,0.0,302.0,1,302.0,0.0,302.0
18,Accessories,2024-02-05,2024-02-11,66,292,0,302.0,-236.0,0,0.0,0.0,0.0
18,Accessories,2024-02-12,2024-02-12,124,164,0,66.0,58.0,1,58.0,0.0,58.0
18,Accessories,2024-03-04,2024-03-10,64,104,0,124.0,-60.0,0,0.0,0.0,0.0
18,Accessories,2024-03-11,2024-03-12,250,293,0,64.0,186.0,1,186.0,0.0,186.0
18,Accessories,2024-04-08,2024-04-12,218,87,0,250.0,-32.0,0,0.0,0.0,0.0
